,OVERALL,Ball Control,Dribbling,Marking,Slide Tackle,Stand Tackle,Aggression,Reactions,Att.Position,Interceptions,Vision,Composure,Crossing,short_pass,long_pass,acceleration,stamina,strength,balance,sprint_speed,agility,jumping,heading,shot_power,finishing,long_shots,curve,fk_acc,penalties,volleys,gk_positioning,gk_diving,gk_handling,gk_kicking,gk_reflexes
2535,73,67,44,70,75,74,74,62,29,72,37,66,34,57,53,68,72,85,65,69,63,79,73,45,26,27,38,30,42,29,12,9,13,15,11
2536,73,80,81,29,32,37,45,67,67,41,69,71,65,74,68,79,56,70,83,77,78,70,47,71,68,65,73,55,58,58,15,13,13,10,12
2537,73,75,77,22,20,24,65,67,73,20,64,70,63,65,60,84,68,70,75,81,85,79,65,80,75,72,74,73,71,71,9,10,10,14,7
2538,73,72,73,72,68,67,73,72,66,70,69,72,63,75,71,77,80,65,78,73,78,74,61,67,59,67,63,60,61,64,12,12,14,14,5
2539,73,79,77,49,55,61,57,69,63,48,78,62,77,78,80,76,64,63,75,66,83,58,49,78,59,75,85,74,61,63,8,9,14,11,15
2540,73,67,69,71,73,73,74,63,54,65,33,68,70,72,65,73,81,76,65,76,69,85,65,64,34,32,59,45,30,41,13,14,13,13,14
2541,73,70,69,72,69,71,78,68,57,74,68,67,52,71,72,68,79,67,77,63,71,62,59,55,41,54,52,39,64,36,14,8,9,8,6
2542,73,75,76,33,29,31,38,66,72,29,65,65,67,69,52,85,79,45,86,84,87,39,49,70,73,53,56,49,54,67,10,8,9,9,9
2543,73,70,59,75,72,74,72,64,33,76,56,67,42,73,72,56,68,75,54,59,49,72,71,60,23,30,42,32,45,34,10,14,8,8,14
2544,73,27,10,13,10,11,30,71,8,14,44,58,11,23,26,58,24,68,57,53,61,80,13,52,8,7,14,13,16,6,68,75,71,69,76
2545,73,20,12,17,13,12,36,68,12,13,60,60,14,31,29,35,39,70,29,34,45,62,14,54,10,9,14,15,20,8,72,71,72,72,73
2546,73,70,67,63,65,67,71,70,59,67,59,65,71,69,59,83,87,44,74,83,72,80,63,70,54,58,59,49,74,47,8,9,14,7,10
2547,73,71,69,50,24,29,65,74,75,22,58,66,59,67,45,67,67,78,63,68,65,71,68,79,76,68,65,37,61,67,7,9,8,9,6
2548,73,70,62,67,70,72,79,72,49,69,57,71,43,73,74,58,90,70,70,63,70,80,61,75,43,67,67,40,51,49,11,6,8,6,8
2549,73,57,36,76,73,75,75,70,28,74,39,64,48,65,62,46,57,75,47,52,48,71,75,42,30,32,45,27,31,24,6,5,9,6,12
2550,73,73,75,33,31,29,54,73,77,27,63,77,65,71,61,80,74,68,83,79,81,68,63,74,73,72,73,61,71,63,14,11,14,10,12
2551,73,76,77,21,26,25,41,75,74,22,69,62,68,67,53,86,71,63,78,69,79,66,58,75,70,68,60,37,56,63,5,12,13,7,10
2552,73,68,80,24,32,31,45,62,70,35,61,60,70,70,60,95,74,34,73,90,90,53,46,60,65,45,54,48,45,48,9,10,13,14,11
2553,73,58,52,70,73,76,79,66,33,65,35,65,39,55,48,60,55,85,51,79,59,76,78,49,26,25,35,31,42,31,11,12,13,6,15
2554,73,77,75,71,65,73,54,73,66,70,73,74,64,78,75,67,75,75,72,66,67,56,40,70,54,60,49,44,38,39,8,14,10,10,7
2555,73,70,62,74,72,79,78,72,55,72,44,60,63,64,62,55,68,77,62,73,63,66,66,46,32,44,45,42,45,45,6,11,15,6,7
2556,73,72,76,22,31,31,34,72,72,23,62,73,65,64,48,90,66,34,93,85,90,46,54,73,72,64,73,67,68,65,9,10,6,7,7
2557,73,11,9,10,14,12,15,67,6,15,42,66,15,20,28,25,20,55,26,17,22,61,15,50,7,11,15,11,10,7,71,73,72,67,75
2558,73,15,10,13,14,14,26,70,10,14,50,34,12,24,35,30,21,60,36,25,53,55,13,53,10,11,13,14,11,12,72,72,70,70,74
2559,73,71,71,59,59,64,72,70,72,62,75,70,77,73,66,70,88,77,63,72,64,63,60,69,62,64,74,52,62,60,13,10,6,7,10
2560,73,73,72,72,66,71,78,71,67,73,71,67,56,73,71,76,80,71,81,72,73,58,55,68,61,60,69,55,45,47,11,13,12,11,13
2561,73,76,59,76,72,75,72,65,55,71,64,62,55,77,74,68,75,41,83,68,70,64,58,58,33,48,47,44,53,46,8,10,9,8,14
2562,73,68,70,65,68,71,64,61,62,63,56,59,65,66,60,89,87,71,75,91,82,80,56,48,30,31,58,21,33,33,6,6,14,10,11
2563,73,76,75,71,70,70,70,71,69,70,70,69,74,77,73,73,73,69,69,69,74,61,70,74,57,67,78,64,64,65,11,10,12,12,12
2564,73,60,65,73,75,76,68,61,50,75,69,70,56,69,73,72,70,78,64,75,62,75,78,42,33,25,34,25,42,26,5,5,7,13,11
2565,73,77,79,25,38,39,54,71,71,38,70,72,63,69,64,79,70,57,74,76,77,73,57,70,70,68,73,63,65,63,6,13,10,13,8
2566,73,71,72,67,68,70,74,65,64,66,64,63,73,74,65,83,76,70,69,84,69,60,58,56,49,52,68,49,53,39,11,14,14,7,8
2567,73,60,38,68,71,74,74,69,53,76,43,68,38,66,61,52,71,93,38,68,59,63,72,66,34,44,45,26,50,28,11,5,11,6,5
2568,73,82,81,47,61,59,60,69,67,53,71,62,64,74,68,69,65,68,69,75,74,55,60,69,69,62,65,60,53,57,8,7,12,13,13
2569,73,65,63,75,70,75,73,73,41,74,54,62,62,68,54,72,66,76,60,78,64,88,66,52,32,20,55,37,45,36,7,11,9,12,14
2570,73,76,76,64,58,66,63,62,63,70,71,80,57,77,78,80,84,78,74,82,81,80,73,78,67,73,71,39,55,60,8,14,9,5,13
2571,73,76,66,63,70,72,83,74,55,65,71,67,52,77,75,62,68,80,81,64,69,73,58,59,54,57,56,42,49,53,8,11,7,10,14
2572,73,76,76,36,26,32,31,66,72,33,68,60,65,72,66,79,63,64,78,80,71,63,67,74,69,68,67,44,55,52,10,14,6,13,13
2573,73,30,14,10,11,11,22,65,5,14,41,52,9,29,26,43,37,59,48,51,70,65,9,50,8,5,14,13,14,6,72,77,68,67,74
2574,73,72,68,67,71,73,68,66,65,67,60,63,74,73,72,63,80,63,70,66,65,67,56,58,45,52,75,42,48,43,15,15,9,12,8
2575,73,69,70,67,70,70,64,65,59,67,51,63,69,69,58,83,75,67,83,91,69,70,61,59,33,46,58,35,39,38,12,10,13,11,14
2576,73,80,83,67,68,68,57,66,64,70,73,74,63,74,69,75,77,67,83,67,90,42,59,63,63,65,68,49,57,55,14,15,9,11,10
2577,73,68,64,72,78,80,81,73,25,68,53,66,40,65,42,58,53,79,42,52,52,38,72,70,22,67,41,49,67,58,6,8,15,8,11
2578,73,53,42,78,76,74,83,70,46,74,52,57,57,71,70,48,87,86,36,56,44,57,51,55,32,45,23,50,55,22,9,16,9,8,7
2579,73,63,61,75,77,76,72,64,42,72,47,46,60,59,56,64,71,76,63,68,59,66,81,51,36,38,60,52,44,28,40,54,41,43,51
2580,73,66,72,76,71,66,64,73,62,73,63,63,65,61,42,79,79,69,66,89,75,85,56,73,50,51,58,47,55,60,9,14,12,7,12
2581,73,75,74,68,69,68,82,77,69,64,65,67,75,72,64,69,73,72,57,74,72,68,68,71,57,73,74,70,62,66,12,13,10,8,13
2582,73,76,77,27,20,17,31,68,78,24,72,67,56,74,58,72,74,70,63,71,68,76,63,72,76,68,68,58,72,77,13,9,11,6,13
2583,73,68,60,72,72,73,72,68,47,71,59,69,51,71,69,65,83,83,70,69,63,73,74,60,36,41,52,38,37,37,7,10,6,12,14
2584,73,66,61,74,74,74,73,71,54,73,63,69,64,70,73,66,72,77,61,67,63,74,71,73,55,62,63,53,61,54,7,6,10,9,9
2585,73,80,75,62,47,54,76,74,58,63,75,71,57,80,76,66,76,42,83,46,85,54,29,57,38,58,60,48,40,45,10,7,8,12,5
2586,73,74,75,62,63,64,68,73,65,68,75,75,67,79,77,71,72,60,82,68,86,57,36,67,58,66,73,63,59,57,9,6,10,6,7
2587,73,74,75,28,21,19,46,75,73,21,67,64,61,66,41,87,72,60,78,85,84,71,60,75,71,68,68,55,70,73,14,15,10,7,11
2588,73,75,75,45,53,55,49,69,75,39,69,81,69,67,65,81,67,63,81,77,85,57,65,77,69,69,81,67,69,65,7,8,7,6,9
2589,73,75,78,64,65,67,61,68,72,61,67,74,72,72,63,87,73,56,82,86,84,52,49,64,52,48,68,59,58,47,9,11,8,8,6
2590,73,64,66,68,75,73,70,65,61,67,61,64,74,72,71,70,72,73,68,75,68,67,68,50,30,32,67,62,36,36,14,9,13,10,6
2591,73,66,46,72,73,79,69,72,37,75,42,73,57,77,62,64,67,74,54,69,67,74,70,60,26,33,31,29,33,26,6,14,9,11,7
2592,73,69,65,68,67,71,73,72,54,75,50,63,75,68,57,69,87,73,67,71,64,58,57,51,31,35,55,38,41,48,15,8,14,11,9
2593,73,76,77,50,55,56,60,67,73,66,75,68,77,76,76,72,73,61,80,75,77,62,58,72,66,73,73,71,52,53,7,6,14,5,12
2594,73,62,60,74,71,72,78,70,25,71,44,68,59,69,65,53,67,80,67,54,63,74,74,49,33,38,34,31,33,37,13,9,11,12,8
2595,73,74,76,25,18,23,61,70,73,22,65,67,64,65,60,84,71,67,73,91,81,75,54,75,74,65,46,41,70,65,8,14,7,6,15
2596,73,72,77,24,19,22,33,66,75,21,66,67,69,66,49,84,69,63,71,85,79,55,56,70,73,74,70,57,66,64,12,12,13,7,9
2597,73,73,68,67,66,67,87,73,65,72,75,72,74,73,75,71,82,64,86,67,77,72,53,74,63,74,73,73,58,66,9,12,7,7,10
2598,73,77,74,37,47,50,52,73,66,49,77,60,78,79,77,67,70,59,77,52,76,59,38,78,64,76,78,77,63,75,9,12,10,9,9
2599,73,73,81,38,40,58,82,57,75,48,63,65,68,68,70,75,86,75,52,83,68,61,67,79,74,77,74,64,64,65,12,11,6,12,13
2600,73,73,71,68,64,67,70,74,68,64,77,60,57,76,76,70,75,66,76,70,65,70,56,82,59,74,67,71,56,56,9,12,11,11,12
2601,73,70,70,69,70,71,54,68,58,69,59,59,67,72,60,79,74,61,75,78,74,75,59,58,44,46,58,39,50,46,9,12,15,9,13
2602,73,64,50,74,72,76,75,70,30,75,34,67,29,65,53,61,68,73,59,60,56,70,76,59,30,38,35,20,38,32,8,7,5,10,10
2603,73,70,72,67,70,71,73,69,69,67,68,74,71,68,61,95,81,59,85,90,90,91,42,70,52,62,63,41,61,49,9,9,5,13,10
2604,73,72,73,68,72,70,71,69,63,69,61,65,68,71,67,70,81,70,67,71,66,60,63,59,35,58,69,34,33,35,13,6,13,11,8
2605,73,64,54,71,72,74,79,65,45,69,47,57,43,73,56,62,76,75,44,66,58,89,78,53,39,37,55,33,35,35,6,10,9,13,12
2606,73,73,70,69,72,76,84,68,64,62,65,67,54,70,75,59,85,76,68,66,77,62,61,59,48,49,49,59,57,42,13,6,6,10,5
2607,73,72,72,68,64,68,55,73,75,67,50,63,73,68,59,85,75,67,86,90,80,80,55,60,60,50,46,52,50,49,14,14,14,10,5
2608,73,63,40,79,79,78,53,70,33,72,46,70,59,67,65,77,54,76,41,72,68,72,74,54,35,44,58,49,45,40,51,49,50,41,50
2609,73,69,66,71,72,73,64,71,63,73,59,69,71,67,51,74,76,56,77,71,79,73,59,75,48,68,58,60,55,64,11,14,11,11,11
2610,73,71,73,66,70,70,69,69,68,68,71,69,71,71,71,74,85,58,75,72,76,74,66,75,68,71,69,71,48,58,11,8,13,15,9
2611,73,76,78,26,33,32,51,69,70,28,75,78,65,68,67,78,68,63,76,78,84,63,50,68,67,66,74,65,70,68,9,13,12,11,9
2612,73,74,72,55,53,55,52,70,75,40,74,74,69,76,74,68,59,58,74,71,74,65,60,74,68,70,72,72,67,69,11,14,6,13,5
2613,73,72,66,20,38,24,55,72,76,25,60,72,45,60,52,70,66,79,65,79,67,66,77,78,73,62,57,45,68,75,12,6,10,9,11
2614,73,65,60,74,73,77,67,67,41,75,50,64,30,68,65,74,84,75,49,76,68,83,72,64,20,24,30,40,38,24,10,13,6,9,12
2615,73,73,72,24,26,24,45,69,79,31,70,71,71,69,58,78,67,69,67,80,87,64,70,71,75,73,57,56,73,72,12,8,9,14,14
2616,73,75,75,71,71,75,83,71,71,71,71,79,69,77,67,77,79,71,77,73,73,71,67,74,65,67,57,47,58,67,13,6,12,10,13
2617,73,71,76,71,74,73,73,63,57,75,69,64,70,66,60,75,75,61,74,72,72,73,53,59,48,47,51,38,47,45,11,14,12,8,13
2618,73,68,64,72,73,73,78,70,58,73,50,65,68,67,58,71,78,68,72,68,70,76,68,47,40,39,45,40,38,24,6,13,13,8,8
2619,73,67,63,70,74,73,80,65,61,70,61,67,64,72,63,76,68,78,62,82,73,64,69,69,57,60,60,34,48,55,7,11,8,8,11
2620,73,71,70,68,71,70,67,70,68,67,64,64,79,72,75,79,68,56,80,77,74,51,65,64,55,53,75,38,39,59,9,7,10,13,9
2621,73,72,74,35,23,21,44,69,67,23,69,65,69,64,53,94,78,40,82,92,93,44,34,65,66,68,74,54,42,62,11,7,14,13,11
2622,73,67,62,70,77,74,78,67,52,70,58,67,63,70,66,68,75,79,55,75,65,76,75,67,32,54,42,31,42,34,14,13,13,14,8
2623,73,69,70,27,30,34,73,64,73,16,66,70,63,71,58,73,63,80,65,75,71,75,76,79,73,62,43,42,79,70,5,12,15,12,10
2624,73,69,69,72,71,74,65,69,48,70,54,65,68,67,51,74,71,69,73,79,69,89,60,57,41,53,60,35,56,43,6,11,10,10,10
2625,73,69,67,42,35,43,69,66,71,39,59,64,67,65,52,76,70,82,64,74,63,78,78,78,79,69,57,61,75,69,10,12,11,15,6
2626,73,68,75,62,67,68,61,72,64,68,60,68,75,76,69,79,78,65,77,78,77,64,70,63,50,56,69,66,48,49,6,14,14,10,8
2627,73,76,77,24,37,37,42,64,70,42,67,60,65,68,58,85,67,52,76,85,83,41,39,67,69,54,66,67,60,55,11,12,12,11,15
2628,73,75,75,63,62,64,68,71,68,59,76,75,68,77,75,72,75,78,72,76,72,48,50,78,67,78,71,39,55,57,10,11,13,8,14
2629,73,72,75,70,69,74,65,68,70,69,57,75,67,71,64,76,79,66,76,79,74,68,56,60,53,44,61,40,38,51,5,14,7,5,13
2630,73,77,81,30,33,28,68,66,71,28,64,65,65,69,56,84,61,34,90,78,91,64,46,66,68,68,68,38,49,69,13,13,10,7,6
2631,73,69,65,73,73,73,72,74,65,72,55,70,66,71,60,75,77,75,74,77,69,74,70,72,43,35,69,39,42,46,14,7,8,14,11
2632,73,68,72,72,69,74,74,68,69,74,56,66,73,69,64,72,81,71,66,68,71,71,64,64,44,50,50,45,77,60,7,14,14,7,10
2633,73,68,59,65,68,69,46,74,80,67,63,66,74,73,69,78,82,61,76,72,73,86,74,67,68,59,70,63,58,73,9,10,11,5,8
2634,73,76,77,66,68,70,67,69,69,69,75,72,62,76,71,78,78,69,77,85,85,66,56,72,67,66,68,59,61,58,5,14,13,11,7
2635,73,69,72,21,23,25,69,70,70,24,64,67,69,68,58,89,83,76,57,91,66,79,63,79,70,72,65,53,70,71,15,6,11,9,9
2636,73,72,73,25,28,26,40,74,68,26,75,53,78,72,71,76,66,48,72,75,74,57,33,76,64,68,77,75,65,70,14,9,15,11,7
2637,73,74,76,21,20,25,54,70,62,29,72,69,74,72,65,87,70,39,86,87,90,74,54,60,60,59,67,64,60,58,8,8,12,14,14
2638,73,73,68,71,68,72,68,70,61,69,68,71,53,76,73,66,85,66,72,65,72,64,49,72,57,67,61,64,60,56,7,8,15,9,13
2639,73,75,74,57,45,55,64,73,74,51,75,72,69,74,75,69,74,54,67,69,67,58,62,77,69,75,76,74,75,68,11,14,11,6,8
2640,73,77,76,55,41,55,60,73,70,39,68,72,73,72,64,69,82,66,70,67,75,64,48,73,67,72,75,70,62,58,13,8,9,8,12
2641,73,61,56,72,70,75,76,67,47,73,57,69,28,70,57,62,69,77,49,62,59,78,80,49,36,29,34,26,49,31,14,15,11,10,11
2642,73,79,80,63,65,64,68,76,67,70,71,64,69,74,72,78,79,53,83,73,87,64,47,67,53,70,60,51,62,64,8,8,11,13,14
2643,73,71,75,35,11,12,49,71,77,22,68,72,71,79,45,78,57,62,82,81,71,54,72,63,65,64,45,48,72,62,16,8,9,15,8
2644,73,75,74,16,32,31,54,82,70,33,76,74,73,75,61,73,71,77,62,65,66,55,61,77,62,74,71,72,66,72,15,12,16,7,9
2645,73,75,75,25,22,24,61,70,72,22,76,76,75,73,64,72,71,66,75,67,71,78,77,72,72,77,79,76,65,61,15,18,16,13,15
2646,73,74,75,33,33,24,39,80,72,36,74,74,71,75,60,82,69,45,85,72,88,70,42,59,64,56,73,69,68,74,7,11,9,7,9
2647,73,75,78,68,39,47,29,73,73,35,78,66,61,76,70,81,78,67,75,77,61,55,33,57,66,63,63,66,62,45,14,10,8,9,8
2648,73,66,71,78,74,75,68,73,41,72,71,66,61,73,71,59,71,65,64,50,62,76,72,54,59,64,42,43,51,41,8,11,10,9,9
2649,73,72,74,27,18,23,41,72,76,29,72,77,51,67,47,80,68,62,66,77,78,69,68,77,75,68,62,45,75,75,7,7,6,9,11
2650,73,60,58,79,63,71,79,64,54,77,65,61,43,77,75,72,75,62,74,71,79,66,71,80,57,73,63,54,62,63,8,11,13,16,10
2651,73,67,68,19,19,23,36,78,76,18,50,60,38,69,42,64,53,70,60,64,60,62,73,77,76,82,42,37,62,69,6,10,12,13,14
2652,73,67,61,73,68,72,76,71,43,75,64,69,55,72,71,60,77,73,59,61,65,73,61,68,46,58,59,45,54,49,8,15,15,18,7
2653,73,75,77,23,48,56,47,73,67,44,77,76,75,77,74,71,57,62,73,72,83,69,58,55,65,57,70,62,64,66,7,8,15,11,15
2654,73,72,58,71,67,77,78,72,41,73,34,64,62,68,71,66,74,74,61,67,61,71,74,70,47,52,49,43,67,51,6,13,8,13,12
2655,73,76,53,72,76,66,72,71,51,65,45,68,77,69,63,72,77,64,72,60,64,73,75,65,46,64,43,68,63,42,12,7,8,10,7
2656,73,78,71,54,59,64,63,71,68,69,65,54,63,80,78,69,69,68,74,58,68,61,58,81,69,72,77,68,66,55,12,15,6,9,10
2657,73,72,61,74,75,77,54,71,51,59,61,64,76,74,71,63,64,59,76,68,75,62,69,53,45,51,61,62,63,55,8,14,8,7,7
2658,73,61,56,69,72,73,82,66,51,77,66,62,67,72,71,71,78,70,66,72,66,53,67,63,41,52,61,71,72,52,7,10,9,13,8
2659,73,57,61,78,73,68,41,67,40,67,40,63,72,68,53,79,88,54,74,77,69,75,59,55,40,48,64,40,38,49,9,10,15,9,12
2660,73,62,47,63,75,75,70,68,51,75,47,65,61,66,52,58,81,78,54,72,49,88,83,44,32,30,28,31,48,39,15,7,15,8,14
2661,73,71,62,72,65,72,74,66,56,74,56,73,69,74,69,58,86,78,46,61,59,52,65,81,53,75,66,71,74,53,9,10,9,13,9
2662,73,66,58,73,74,75,74,68,39,72,53,67,38,69,63,59,68,77,64,64,51,74,73,52,32,32,41,35,44,33,14,10,10,12,12
2663,73,75,74,18,21,29,54,78,73,54,75,72,74,75,73,71,68,73,59,65,75,61,71,71,57,75,81,76,69,55,7,9,8,8,12
2664,73,64,62,79,68,72,71,71,62,75,57,72,56,74,72,65,79,75,58,61,65,78,58,58,52,50,44,60,58,42,7,12,9,9,16
2665,73,69,66,68,71,73,77,77,48,71,46,69,68,65,66,84,75,64,75,72,79,82,58,64,40,51,65,45,55,40,14,11,14,11,15
2666,73,68,71,72,73,74,53,71,54,72,60,55,70,71,66,77,68,63,75,73,71,67,55,37,43,29,43,39,47,34,15,12,11,6,8
2667,73,71,70,72,68,70,77,74,66,72,68,67,62,77,72,73,92,69,61,77,71,58,25,72,59,70,62,52,65,64,13,9,15,11,16
2668,73,63,44,78,74,76,71,73,37,69,47,70,49,53,71,69,41,84,43,77,64,52,73,57,43,51,43,45,75,44,10,11,8,10,9
2669,73,55,50,77,66,74,87,64,32,72,43,64,41,66,70,41,63,87,35,41,34,65,76,72,41,41,53,40,48,54,11,7,16,12,14
2670,73,21,21,17,10,14,22,70,12,15,67,62,19,14,16,42,31,56,39,53,40,41,17,52,11,14,20,12,13,15,76,73,77,69,66
2671,73,21,14,15,17,20,27,62,10,18,52,54,22,17,15,58,38,61,49,50,43,41,14,51,13,15,17,14,16,12,73,77,71,68,74
2672,73,77,77,62,67,68,62,69,68,69,74,72,71,77,76,63,66,67,68,66,68,69,58,73,56,67,65,66,42,62,11,6,6,8,15
2673,73,71,72,70,57,62,66,74,68,65,78,79,68,75,75,68,80,58,75,70,82,72,50,69,63,68,67,66,69,50,8,5,13,10,12
2674,73,63,57,76,72,72,66,74,29,76,58,70,54,62,53,61,66,76,62,66,36,82,73,40,25,25,28,22,36,26,14,10,8,12,7
2675,73,81,78,38,32,36,57,71,72,36,72,71,69,69,68,67,64,73,56,72,72,69,74,81,70,75,76,75,72,69,10,7,15,10,12
2676,73,78,82,45,31,33,37,70,63,23,59,62,67,70,64,79,61,57,67,78,80,57,32,77,75,75,71,73,45,49,11,11,7,9,6
2677,73,65,58,67,76,73,81,72,55,71,67,76,67,71,72,79,84,84,66,78,78,81,70,70,59,61,69,44,58,62,10,14,12,7,12
2678,73,78,81,45,50,47,55,68,64,47,67,68,68,70,64,78,75,61,66,79,77,55,53,63,68,65,59,49,54,45,13,8,14,9,14
2679,73,62,60,76,75,77,73,69,60,69,54,68,66,73,56,73,74,75,69,75,71,72,68,73,28,44,37,23,35,37,9,10,10,5,11
2680,73,70,74,65,69,72,72,69,61,73,53,58,66,61,55,86,76,67,69,88,77,70,55,43,40,41,39,39,45,45,14,12,9,15,9
2681,73,78,83,31,28,35,55,60,63,30,73,62,65,70,65,86,65,68,80,85,79,83,35,59,62,58,75,70,30,57,9,10,10,10,10
2682,73,74,71,51,30,38,59,68,73,55,73,70,73,70,63,81,63,48,78,76,74,69,52,69,77,61,59,62,64,58,6,14,8,6,9
2683,73,74,77,40,44,50,74,70,66,50,72,71,66,74,64,82,72,70,83,79,87,62,45,75,62,71,59,47,53,54,6,6,9,15,7
2684,73,74,76,58,60,53,81,74,74,49,66,71,71,64,63,75,74,83,67,75,66,55,66,78,71,62,69,56,44,69,10,11,11,10,16
2685,73,74,78,62,63,68,80,70,71,68,68,72,70,74,76,70,76,78,70,68,71,68,64,81,70,80,72,78,77,74,8,13,10,10,14
2686,73,70,74,29,34,39,66,66,75,39,56,72,59,65,48,78,77,75,68,77,71,88,77,76,76,66,49,70,64,64,9,12,10,7,14
2687,73,78,76,62,61,67,65,66,58,70,75,73,68,78,76,76,72,68,67,79,76,63,32,71,64,72,66,63,57,53,8,7,6,13,12
2688,73,75,69,64,64,67,82,75,68,73,72,65,63,75,75,59,79,56,83,69,66,59,76,75,50,70,63,67,47,48,15,7,11,12,14
2689,73,77,75,31,27,39,57,67,72,37,73,76,64,72,65,75,76,77,74,76,77,60,65,73,70,64,57,42,70,59,9,12,8,13,13
2690,73,75,74,39,20,22,42,73,70,20,64,71,65,65,50,92,73,37,91,92,93,70,58,74,67,67,72,38,66,52,9,7,7,13,12
2691,73,75,73,59,55,59,57,68,73,62,71,64,71,74,68,76,87,72,76,75,74,64,59,70,71,73,75,67,68,76,9,15,12,6,11
2692,73,71,75,67,67,71,83,71,73,71,65,73,69,70,67,77,77,75,77,75,77,61,61,59,57,57,50,35,41,45,8,13,8,9,8
2693,73,69,71,70,72,73,70,71,62,70,65,68,73,69,67,71,75,70,61,69,68,65,62,69,39,58,62,58,35,47,10,8,12,10,8
2694,73,21,13,20,18,21,26,73,15,25,20,34,10,39,36,50,36,83,58,44,39,53,18,53,18,15,17,14,32,17,69,73,71,70,73
2695,73,71,75,45,25,33,63,67,74,33,68,75,69,68,62,80,81,76,73,80,74,65,55,78,79,75,64,66,68,65,10,6,15,15,6
2696,73,48,45,79,72,76,61,72,45,74,42,62,42,59,56,62,74,88,36,72,56,68,76,42,47,49,29,25,34,33,6,8,11,15,8
2697,73,65,76,29,21,26,53,82,69,26,73,65,62,59,42,90,78,66,79,87,86,82,69,75,74,65,55,43,58,63,14,13,12,14,9
2698,73,72,80,38,27,38,36,65,66,25,63,63,67,67,56,89,70,75,74,93,77,35,47,63,66,50,45,35,49,45,14,15,13,9,13
2699,73,73,73,70,73,72,79,72,68,71,70,73,61,71,66,83,84,68,74,76,78,69,58,47,59,53,51,43,46,44,15,15,14,12,14
2700,73,70,75,25,21,21,74,65,75,27,67,67,69,67,58,83,65,71,60,84,74,71,63,75,79,75,51,42,75,57,15,9,8,8,7
2701,73,74,72,56,44,54,68,72,73,59,66,66,67,72,67,83,58,71,68,86,75,73,58,76,72,62,73,70,44,62,11,14,6,11,11
2702,73,72,77,35,24,25,30,60,63,31,66,65,75,70,69,90,69,66,73,87,78,67,54,70,52,67,65,70,61,47,16,7,13,15,13
2703,73,66,65,21,20,18,61,72,75,22,67,68,55,68,40,65,74,91,47,71,63,62,75,80,75,67,60,22,63,58,12,12,9,8,7
2704,73,80,72,28,22,23,27,68,77,23,78,76,64,76,61,93,68,70,81,84,91,80,59,69,74,77,66,70,61,64,7,10,8,16,7
2705,73,78,79,41,40,45,42,68,63,55,75,71,65,72,67,78,78,62,67,75,87,40,44,63,58,54,72,72,64,62,16,11,9,15,9
2706,73,74,73,45,54,59,76,69,70,49,75,63,70,77,75,76,80,61,72,76,85,58,39,78,59,72,70,67,70,60,13,8,8,7,11
2707,73,75,78,40,28,30,45,70,72,32,66,65,69,72,60,79,77,65,68,75,78,51,64,76,75,71,63,58,62,62,14,10,10,14,14
2708,73,73,70,66,69,73,65,68,63,65,66,71,72,72,70,79,76,57,76,84,75,66,65,80,45,62,59,36,41,38,16,8,9,15,6
2709,73,78,77,41,35,37,58,66,65,24,68,70,69,65,60,84,67,33,92,82,90,40,46,85,64,77,81,77,71,60,9,7,12,14,12
2710,73,74,78,23,11,22,36,71,68,15,70,74,71,73,70,75,67,30,90,75,88,69,49,70,65,67,75,66,62,59,15,11,14,6,7
2711,73,75,80,68,75,80,67,68,68,77,69,68,63,74,71,78,72,71,83,81,79,71,58,69,63,69,69,52,59,48,7,15,10,9,14
2712,73,76,73,37,30,31,61,70,70,21,70,69,64,69,65,85,70,60,76,82,83,62,58,77,70,73,66,59,59,66,7,11,15,6,15
2713,73,72,76,44,50,46,40,67,69,24,75,67,69,77,73,70,70,56,84,76,84,69,49,57,69,68,60,69,70,40,10,10,14,6,16
2714,73,75,70,46,38,54,81,76,78,51,67,76,62,65,53,75,65,68,68,72,75,81,75,75,68,72,58,55,74,73,15,8,6,11,6
2715,73,78,83,50,27,44,37,64,69,42,54,56,71,69,58,87,66,54,77,82,85,40,32,72,70,42,60,49,55,60,7,8,15,11,11
2716,73,72,68,71,75,72,69,69,56,74,53,63,72,73,56,68,67,71,62,69,68,70,59,60,40,42,62,35,38,48,8,9,14,14,8
2717,73,74,68,39,40,38,77,69,73,42,64,70,60,67,59,62,68,81,54,66,58,90,82,76,74,68,52,41,66,68,12,14,15,6,15
2718,73,60,38,74,73,76,75,72,22,76,20,68,14,60,62,63,56,76,44,47,47,77,71,33,30,18,18,23,28,15,10,9,16,6,9
2719,73,76,63,69,64,72,67,72,64,76,66,66,50,72,73,55,75,81,48,63,54,81,73,66,62,64,33,35,37,47,15,7,12,15,6
2720,73,70,69,72,65,70,75,72,62,67,71,69,64,80,72,62,84,72,66,66,65,61,51,70,60,68,66,51,55,50,10,14,8,11,7
2721,73,24,17,13,13,13,18,71,15,25,70,63,16,30,30,53,43,72,45,43,33,75,19,52,14,13,20,14,21,16,72,72,70,69,74
2722,73,78,77,34,28,33,66,76,76,46,77,65,75,76,74,69,75,56,74,67,77,67,68,77,73,74,80,76,81,71,11,14,9,8,15
2723,73,73,76,65,71,76,77,73,73,65,67,79,75,75,63,74,76,69,82,71,76,81,61,65,49,67,49,47,61,59,11,10,7,15,6
